SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Artificial Intelligence,11.0102,Artificial Intelligence,All award levels (total),151,117,34,54,54,10,97,73,24
Artificial Intelligence,11.0102,Artificial Intelligence,Master's degree,112,85,27,40,40,8,72,53,19
Artificial Intelligence,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,39,32,7,14,14,2,25,20,5
Artificial Intelligence,11.0401,Information Science/Studies,All award levels (total),12621,9010,3611,10737,10737,2900,1884,1173,711
Artificial Intelligence,11.0401,Information Science/Studies,Postsecondary certificate < 60 semester credit hours,183,147,36,183,183,36,0,0,0
Artificial Intelligence,11.0401,Information Science/Studies,Postsecondary certificate > 60 semester credit hours,123,97,26,123,123,26,0,0,0
Artificial Intelligence,11.0401,Information Science/Studies,Associate's degree,985,764,221,976,976,220,9,8,1
Artificial Intelligence,11.0401,Information Science/Studies,Bachelor's degree,6350,4908,1442,5964,5964,1317,386,261,125
Artificial Intelligence,11.0401,Information Science/Studies,Master's degree,4544,2797,1747,3119,3119,1182,1425,860,565
Artificial Intelligence,11.0401,Information Science/Studies,Doctor's degree – research/scholarship,159,106,53,108,108,36,51,34,17
Artificial Intelligence,11.0401,Information Science/Studies,Doctor's degree – other,4,1,3,3,3,2,1,0,1
Artificial Intelligence,11.0401,Information Science/Studies,Postbaccalaureate certificate,257,178,79,246,246,77,11,9,2
Artificial Intelligence,11.0401,Information Science/Studies,Post-master's certificate,16,12,4,15,15,4,1,1,0
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,All award levels (total),2187,1666,521,1915,1915,429,272,180,92
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Postsecondary certificate < 60 semester credit hours,13,7,6,13,13,6,0,0,0
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Postsecondary certificate > 60 semester credit hours,8,4,4,8,8,4,0,0,0
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Associate's degree,180,141,39,177,177,37,3,1,2
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Bachelor's degree,1612,1255,357,1557,1557,343,55,41,14
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Master's degree,358,248,110,151,151,37,207,134,73
Artificial Intelligence,11.0501,Computer Systems Analysis/Analyst,Postbaccalaureate certificate,16,11,5,9,9,2,7,4,3
Artificial Intelligence,11.0701,Computer Science,All award levels (total),22908,18928,3980,16939,16939,2504,5969,4493,1476
Artificial Intelligence,11.0701,Computer Science,Postsecondary certificate < 60 semester credit hours,23,19,4,22,22,4,1,1,0
Artificial Intelligence,11.0701,Computer Science,Associate's degree,1152,1012,140,1111,1111,132,41,33,8
Artificial Intelligence,11.0701,Computer Science,Bachelor's degree,14007,11932,2075,12880,12880,1845,1127,897,230
Artificial Intelligence,11.0701,Computer Science,Master's degree,6732,5152,1580,2484,2484,442,4248,3110,1138
Artificial Intelligence,11.0701,Computer Science,Doctor's degree – research/scholarship,913,752,161,376,376,64,537,440,97
Artificial Intelligence,11.0701,Computer Science,Doctor's degree – other,44,34,10,44,44,10,0,0,0
Artificial Intelligence,11.0701,Computer Science,Postbaccalaureate certificate,18,12,6,14,14,4,4,2,2
Artificial Intelligence,11.0701,Computer Science,Post-master's certificate,19,15,4,8,8,3,11,10,1
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,All award levels (total),582,373,209,529,529,176,53,20,33
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate < 60 semester credit hours,54,31,23,51,51,20,3,0,3
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate > 60 semester credit hours,14,8,6,13,13,5,1,0,1
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Associate's degree,142,89,53,139,139,50,3,0,3
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Bachelor's degree,186,123,63,184,184,62,2,1,1
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Master's degree,110,75,35,97,97,29,13,7,6
Artificial Intelligence,11.0802,Data Modeling/Warehousing and Database Administration,Postbaccalaureate certificate,76,47,29,45,45,10,31,12,19
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",All award levels (total),331,293,38,306,306,37,25,24,1
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Postsecondary certificate < 60 semester credit hours,3,3,0,3,3,0,0,0,0
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Associate's degree,10,10,0,10,10,0,0,0,0
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Bachelor's degree,218,193,25,213,213,24,5,4,1
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Master's degree,70,67,3,53,53,3,17,17,0
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Doctor's degree – research/scholarship,4,4,0,2,2,0,2,2,0
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Postbaccalaureate certificate,26,16,10,25,25,10,1,1,0
Artificial Intelligence,11.1005,Information Technology Project Management,All award levels (total),640,464,176,620,620,172,20,16,4
Artificial Intelligence,11.1005,Information Technology Project Management,Postsecondary certificate < 60 semester credit hours,8,3,5,8,8,5,0,0,0
Artificial Intelligence,11.1005,Information Technology Project Management,Postsecondary certificate > 60 semester credit hours,2,1,1,2,2,1,0,0,0
Artificial Intelligence,11.1005,Information Technology Project Management,Associate's degree,40,22,18,39,39,18,1,1,0
Artificial Intelligence,11.1005,Information Technology Project Management,Bachelor's degree,371,306,65,369,369,65,2,2,0
Artificial Intelligence,11.1005,Information Technology Project Management,Master's degree,192,120,72,179,179,69,13,10,3
Artificial Intelligence,11.1005,Information Technology Project Management,Doctor's degree – research/scholarship,6,5,1,6,6,1,0,0,0
Artificial Intelligence,11.1005,Information Technology Project Management,Postbaccalaureate certificate,21,7,14,17,17,13,4,3,1
Artificial Intelligence,14.0903,Computer Software Engineering,All award levels (total),2132,1586,546,1402,1402,279,730,463,267
Artificial Intelligence,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,3,3,0,3,3,0,0,0,0
Artificial Intelligence,14.0903,Computer Software Engineering,Associate's degree,10,5,5,10,10,5,0,0,0
Artificial Intelligence,14.0903,Computer Software Engineering,Bachelor's degree,675,624,51,641,641,42,34,25,9
Artificial Intelligence,14.0903,Computer Software Engineering,Master's degree,1391,913,478,704,704,222,687,431,256
Artificial Intelligence,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,8,6,2,7,7,2,1,1,0
Artificial Intelligence,14.0903,Computer Software Engineering,Postbaccalaureate certificate,45,35,10,37,37,8,8,6,2
Artificial Intelligence,27.0303,Computational Mathematics,All award levels (total),174,132,42,128,128,30,46,34,12
Artificial Intelligence,27.0303,Computational Mathematics,Bachelor's degree,120,94,26,105,105,23,15,12,3
Artificial Intelligence,27.0303,Computational Mathematics,Master's degree,26,18,8,12,12,4,14,10,4
Artificial Intelligence,27.0303,Computational Mathematics,Doctor's degree – research/scholarship,22,17,5,11,11,3,11,9,2
Artificial Intelligence,27.0303,Computational Mathematics,Postbaccalaureate certificate,6,3,3,0,0,0,6,3,3
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,All award levels (total),1432,907,525,1163,1163,401,269,145,124
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Bachelor's degree,975,642,333,934,934,316,41,24,17
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Master's degree,306,163,143,174,174,67,132,56,76
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Doctor's degree – research/scholarship,146,99,47,51,51,17,95,65,30
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Postbaccalaureate certificate,1,0,1,0,0,0,1,0,1
Biotechnology and Synthetic Biology,26.0202,Biochemistry,All award levels (total),8398,4336,4062,7711,7711,3680,687,305,382
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Postsecondary certificate < 60 semester credit hours,9,7,2,6,6,2,3,3,0
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Bachelor's degree,7570,3934,3636,7136,7136,3385,434,183,251
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Master's degree,280,136,144,214,214,109,66,31,35
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Doctor's degree – research/scholarship,537,258,279,353,353,183,184,88,96
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Post-master's certificate,2,1,1,2,2,1,0,0,0
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,All award levels (total),3150,1479,1671,2895,2895,1534,255,118,137
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Bachelor's degree,2471,1163,1308,2387,2387,1259,84,35,49
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Master's degree,193,91,102,135,135,73,58,29,29
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Doctor's degree – research/scholarship,474,221,253,363,363,196,111,54,57
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Post-master's certificate,12,4,8,10,10,6,2,0,2
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",All award levels (total),2404,1100,1304,2283,2283,1233,121,50,71
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Bachelor's degree,1992,924,1068,1942,1942,1035,50,17,33
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Master's degree,185,79,106,155,155,90,30,14,16
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Doctor's degree – research/scholarship,217,92,125,177,177,103,40,18,22
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Postbaccalaureate certificate,1,0,1,1,1,1,0,0,0
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Post-master's certificate,9,5,4,8,8,4,1,1,0
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",All award levels (total),485,190,295,395,395,240,90,35,55
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Bachelor's degree,259,96,163,248,248,155,11,3,8
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Master's degree,57,18,39,38,38,26,19,6,13
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Doctor's degree – research/scholarship,153,67,86,98,98,54,55,23,32
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Post-master's certificate,16,9,7,11,11,5,5,3,2
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,All award levels (total),192,85,107,148,148,81,44,18,26
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Bachelor's degree,66,30,36,62,62,34,4,2,2
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Master's degree,72,26,46,48,48,31,24,9,15
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,54,29,25,38,38,16,16,7,9
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,All award levels (total),571,338,233,385,385,153,186,106,80
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Associate's degree,8,0,8,8,8,8,0,0,0
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Bachelor's degree,143,89,54,135,135,51,8,5,3
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Master's degree,262,148,114,155,155,63,107,56,51
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Doctor's degree – research/scholarship,129,85,44,64,64,20,65,41,24
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Postbaccalaureate certificate,28,16,12,22,22,10,6,4,2
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Post-master's certificate,1,0,1,1,1,1,0,0,0
Biotechnology and Synthetic Biology,26.1201,Biotechnology,All award levels (total),2484,1107,1377,2065,2065,1127,419,169,250
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Postsecondary certificate < 60 semester credit hours,49,12,37,49,49,37,0,0,0
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Associate's degree,359,151,208,344,344,200,15,7,8
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Bachelor's degree,787,367,420,716,716,386,71,37,34
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Master's degree,1235,553,682,913,913,480,322,120,202
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Doctor's degree – research/scholarship,11,4,7,8,8,6,3,2,1
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Postbaccalaureate certificate,36,14,22,29,29,17,7,2,5
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Post-master's certificate,7,6,1,6,6,1,1,1,0
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,All award levels (total),299,96,203,285,285,191,14,2,12
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Bachelor's degree,151,47,104,150,150,103,1,0,1
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Master's degree,118,36,82,106,106,72,12,2,10
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Doctor's degree – research/scholarship,17,7,10,16,16,9,1,0,1
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Postbaccalaureate certificate,12,5,7,12,12,7,0,0,0
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Post-master's certificate,1,1,0,1,1,0,0,0,0
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,All award levels (total),595,240,355,564,564,331,31,7,24
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Postsecondary certificate < 60 semester credit hours,97,36,61,94,94,59,3,1,2
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Associate's degree,449,187,262,430,430,246,19,3,16
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Bachelor's degree,33,11,22,25,25,17,8,3,5
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Doctor's degree – research/scholarship,1,0,1,1,1,1,0,0,0
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Postbaccalaureate certificate,15,6,9,14,14,8,1,0,1
Cryptography,11.0401,Information Science/Studies,All award levels (total),12621,9010,3611,10737,10737,2900,1884,1173,711
Cryptography,11.0401,Information Science/Studies,Postsecondary certificate < 60 semester credit hours,183,147,36,183,183,36,0,0,0
Cryptography,11.0401,Information Science/Studies,Postsecondary certificate > 60 semester credit hours,123,97,26,123,123,26,0,0,0
Cryptography,11.0401,Information Science/Studies,Associate's degree,985,764,221,976,976,220,9,8,1
Cryptography,11.0401,Information Science/Studies,Bachelor's degree,6350,4908,1442,5964,5964,1317,386,261,125
Cryptography,11.0401,Information Science/Studies,Master's degree,4544,2797,1747,3119,3119,1182,1425,860,565
Cryptography,11.0401,Information Science/Studies,Doctor's degree – research/scholarship,159,106,53,108,108,36,51,34,17
Cryptography,11.0401,Information Science/Studies,Doctor's degree – other,4,1,3,3,3,2,1,0,1
Cryptography,11.0401,Information Science/Studies,Postbaccalaureate certificate,257,178,79,246,246,77,11,9,2
Cryptography,11.0401,Information Science/Studies,Post-master's certificate,16,12,4,15,15,4,1,1,0
Cryptography,11.0501,Computer Systems Analysis/Analyst,All award levels (total),2187,1666,521,1915,1915,429,272,180,92
Cryptography,11.0501,Computer Systems Analysis/Analyst,Postsecondary certificate < 60 semester credit hours,13,7,6,13,13,6,0,0,0
Cryptography,11.0501,Computer Systems Analysis/Analyst,Postsecondary certificate > 60 semester credit hours,8,4,4,8,8,4,0,0,0
Cryptography,11.0501,Computer Systems Analysis/Analyst,Associate's degree,180,141,39,177,177,37,3,1,2
Cryptography,11.0501,Computer Systems Analysis/Analyst,Bachelor's degree,1612,1255,357,1557,1557,343,55,41,14
Cryptography,11.0501,Computer Systems Analysis/Analyst,Master's degree,358,248,110,151,151,37,207,134,73
Cryptography,11.0501,Computer Systems Analysis/Analyst,Postbaccalaureate certificate,16,11,5,9,9,2,7,4,3
Cryptography,11.0701,Computer Science,All award levels (total),22908,18928,3980,16939,16939,2504,5969,4493,1476
Cryptography,11.0701,Computer Science,Postsecondary certificate < 60 semester credit hours,23,19,4,22,22,4,1,1,0
Cryptography,11.0701,Computer Science,Associate's degree,1152,1012,140,1111,1111,132,41,33,8
Cryptography,11.0701,Computer Science,Bachelor's degree,14007,11932,2075,12880,12880,1845,1127,897,230
Cryptography,11.0701,Computer Science,Master's degree,6732,5152,1580,2484,2484,442,4248,3110,1138
Cryptography,11.0701,Computer Science,Doctor's degree – research/scholarship,913,752,161,376,376,64,537,440,97
Cryptography,11.0701,Computer Science,Doctor's degree – other,44,34,10,44,44,10,0,0,0
Cryptography,11.0701,Computer Science,Postbaccalaureate certificate,18,12,6,14,14,4,4,2,2
Cryptography,11.0701,Computer Science,Post-master's certificate,19,15,4,8,8,3,11,10,1
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,All award levels (total),582,373,209,529,529,176,53,20,33
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate < 60 semester credit hours,54,31,23,51,51,20,3,0,3
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate > 60 semester credit hours,14,8,6,13,13,5,1,0,1
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Associate's degree,142,89,53,139,139,50,3,0,3
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Bachelor's degree,186,123,63,184,184,62,2,1,1
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Master's degree,110,75,35,97,97,29,13,7,6
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postbaccalaureate certificate,76,47,29,45,45,10,31,12,19
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,All award levels (total),8636,7170,1466,8310,8310,1397,326,257,69
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postsecondary certificate < 60 semester credit hours,428,342,86,420,420,82,8,4,4
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postsecondary certificate > 60 semester credit hours,12,8,4,12,12,4,0,0,0
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Associate's degree,1183,956,227,1158,1158,220,25,18,7
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Bachelor's degree,4476,3868,608,4442,4442,602,34,28,6
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Master's degree,1872,1476,396,1695,1695,356,177,137,40
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Doctor's degree – research/scholarship,16,13,3,16,16,3,0,0,0
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postbaccalaureate certificate,629,491,138,551,551,127,78,67,11
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Post-master's certificate,20,16,4,16,16,3,4,3,1
Cryptography,27.0101,"Mathematics, General",All award levels (total),26011,15473,10538,22540,22540,9230,3471,2163,1308
Cryptography,27.0101,"Mathematics, General",Postsecondary certificate < 60 semester credit hours,10,10,0,9,9,0,1,1,0
Cryptography,27.0101,"Mathematics, General",Associate's degree,2128,1489,639,2033,2033,596,95,52,43
Cryptography,27.0101,"Mathematics, General",Bachelor's degree,19761,11333,8428,17738,17738,7589,2023,1184,839
Cryptography,27.0101,"Mathematics, General",Master's degree,2919,1757,1162,2090,2090,868,829,535,294
Cryptography,27.0101,"Mathematics, General",Doctor's degree – research/scholarship,1133,847,286,630,630,155,503,372,131
Cryptography,27.0101,"Mathematics, General",Postbaccalaureate certificate,51,29,22,34,34,21,17,16,1
