SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Cryptography,27.0303,Computational Mathematics,Master's degree,9,5,4,6,6,3,3,2,1
Cryptography,27.0303,Computational Mathematics,Doctor's degree – research/scholarship,28,19,9,22,22,7,6,4,2
Cryptography,27.0303,Computational Mathematics,Postbaccalaureate certificate,10,9,1,6,6,1,4,4,0
Cryptography,27.0502,Mathematical Statistics and Probability,All award levels (total),447,248,199,172,172,61,275,137,138
Cryptography,27.0502,Mathematical Statistics and Probability,Bachelor's degree,265,145,120,143,143,56,122,58,64
Cryptography,27.0502,Mathematical Statistics and Probability,Master's degree,168,92,76,25,25,4,143,71,72
Cryptography,27.0502,Mathematical Statistics and Probability,Doctor's degree – research/scholarship,14,11,3,4,4,1,10,8,2
Cryptography,27.0503,Mathematics and Statistics,All award levels (total),233,145,88,183,183,62,50,24,26
Cryptography,27.0503,Mathematics and Statistics,Bachelor's degree,146,93,53,124,124,43,22,12,10
Cryptography,27.0503,Mathematics and Statistics,Master's degree,86,52,34,59,59,19,27,12,15
Cryptography,27.0503,Mathematics and Statistics,Doctor's degree – research/scholarship,1,0,1,0,0,0,1,0,1
Cryptography,52.1302,Business Statistics,All award levels (total),1951,1109,842,1153,1153,435,798,391,407
Cryptography,52.1302,Business Statistics,Bachelor's degree,470,283,187,384,384,150,86,49,37
Cryptography,52.1302,Business Statistics,Master's degree,1159,640,519,563,563,211,596,288,308
Cryptography,52.1302,Business Statistics,Postbaccalaureate certificate,285,165,120,190,190,71,95,46,49
Cryptography,52.1302,Business Statistics,Post-master's certificate,37,21,16,16,16,3,21,8,13
Lasers,14.0803,Structural Engineering,All award levels (total),417,301,116,302,302,79,115,78,37
Lasers,14.0803,Structural Engineering,Associate's degree,2,2,0,2,2,0,0,0,0
Lasers,14.0803,Structural Engineering,Bachelor's degree,160,120,40,146,146,38,14,12,2
Lasers,14.0803,Structural Engineering,Master's degree,245,171,74,148,148,39,97,62,35
Lasers,14.0803,Structural Engineering,Doctor's degree – research/scholarship,8,6,2,4,4,2,4,4,0
Lasers,14.0803,Structural Engineering,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Lasers,14.1001,Electrical and Electronics Engineering,All award levels (total),31086,25564,5522,18952,18952,2655,12134,9267,2867
Lasers,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,2,2,0,2,2,0,0,0,0
Lasers,14.1001,Electrical and Electronics Engineering,Associate's degree,279,246,33,252,252,30,27,24,3
Lasers,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17107,14666,2441,14703,14703,2041,2404,2004,400
Lasers,14.1001,Electrical and Electronics Engineering,Master's degree,11266,8638,2628,3305,3305,467,7961,5800,2161
Lasers,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2302,1903,399,647,647,113,1655,1369,286
Lasers,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,94,79,15,30,30,2,64,51,13
Lasers,14.1001,Electrical and Electronics Engineering,Post-master's certificate,36,30,6,13,13,2,23,19,4
Lasers,14.1003,Laser and Optical Engineering,All award levels (total),123,95,28,79,79,21,44,37,7
Lasers,14.1003,Laser and Optical Engineering,Bachelor's degree,63,43,20,51,51,17,12,9,3
Lasers,14.1003,Laser and Optical Engineering,Master's degree,43,37,6,21,21,2,22,18,4
Lasers,14.1003,Laser and Optical Engineering,Doctor's degree – research/scholarship,17,15,2,7,7,2,10,10,0
Lasers,14.1004,Telecommunications Engineering,All award levels (total),243,174,69,66,66,7,177,115,62
Lasers,14.1004,Telecommunications Engineering,Postsecondary certificate < 60 semester credit hours,18,17,1,18,18,1,0,0,0
Lasers,14.1004,Telecommunications Engineering,Associate's degree,10,9,1,10,10,1,0,0,0
Lasers,14.1004,Telecommunications Engineering,Bachelor's degree,5,5,0,4,4,0,1,1,0
Lasers,14.1004,Telecommunications Engineering,Master's degree,201,137,64,29,29,3,172,111,61
Lasers,14.1004,Telecommunications Engineering,Doctor's degree – research/scholarship,2,2,0,1,1,0,1,1,0
Lasers,14.1004,Telecommunications Engineering,Postbaccalaureate certificate,4,3,1,1,1,0,3,2,1
Lasers,14.1004,Telecommunications Engineering,Post-master's certificate,3,1,2,3,3,2,0,0,0
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),5623,5154,469,5436,5436,448,187,166,21
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,1045,967,78,1036,1036,76,9,7,2
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,3,3,0,3,3,0,0,0,0
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,3112,2854,258,3075,3075,252,37,31,6
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1447,1316,131,1313,1313,119,134,122,12
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,16,14,2,9,9,1,7,6,1
Lasers,15.0304,Laser and Optical Technology/Technician,All award levels (total),92,84,8,92,92,8,0,0,0
Lasers,15.0304,Laser and Optical Technology/Technician,Postsecondary certificate < 60 semester credit hours,9,8,1,9,9,1,0,0,0
Lasers,15.0304,Laser and Optical Technology/Technician,Associate's degree,83,76,7,83,83,7,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",All award levels (total),1338,1022,316,1335,1335,314,3,1,2
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate < 60 semester credit hours,214,208,6,214,214,6,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate > 60 semester credit hours,29,29,0,29,29,0,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Associate's degree,1080,774,306,1077,1077,304,3,1,2
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Bachelor's degree,15,11,4,15,15,4,0,0,0
Lasers,40.0502,Analytical Chemistry,All award levels (total),47,23,24,36,36,21,11,8,3
Lasers,40.0502,Analytical Chemistry,Bachelor's degree,11,2,9,11,11,9,0,0,0
Lasers,40.0502,Analytical Chemistry,Master's degree,28,16,12,21,21,10,7,5,2
Lasers,40.0502,Analytical Chemistry,Doctor's degree – research/scholarship,5,3,2,3,3,2,2,2,0
Lasers,40.0502,Analytical Chemistry,Postbaccalaureate certificate,3,2,1,1,1,0,2,1,1
Lasers,40.0807,Optics/Optical Sciences,All award levels (total),230,168,62,158,158,48,72,58,14
Lasers,40.0807,Optics/Optical Sciences,Associate's degree,19,8,11,19,19,11,0,0,0
Lasers,40.0807,Optics/Optical Sciences,Bachelor's degree,52,36,16,49,49,16,3,3,0
Lasers,40.0807,Optics/Optical Sciences,Master's degree,98,81,17,51,51,8,47,38,9
Lasers,40.0807,Optics/Optical Sciences,Doctor's degree – research/scholarship,56,39,17,34,34,12,22,17,5
Lasers,40.0807,Optics/Optical Sciences,Postbaccalaureate certificate,5,4,1,5,5,1,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,All award levels (total),12,10,2,7,7,1,5,4,1
Lasers,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,3,2,1,3,3,1,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,Master's degree,3,2,1,1,1,0,2,1,1
Lasers,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,6,6,0,3,3,0,3,3,0
Materials Science,14.0601,Ceramic Sciences and Engineering,All award levels (total),111,75,36,96,96,31,15,10,5
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,81,49,32,78,78,30,3,1,2
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,16,14,2,8,8,0,8,6,2
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,14,12,2,10,10,1,4,3,1
Materials Science,14.0701,Chemical Engineering,All award levels (total),14467,9439,5028,11670,11670,4079,2797,1848,949
Materials Science,14.0701,Chemical Engineering,Associate's degree,40,23,17,26,26,8,14,5,9
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,11547,7522,4025,10262,10262,3621,1285,881,404
Materials Science,14.0701,Chemical Engineering,Master's degree,1876,1196,680,873,873,297,1003,620,383
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,993,694,299,502,502,148,491,340,151
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,1,0,1,0,0,0,1,0,1
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,10,4,6,7,7,5,3,2,1
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),230,148,82,181,181,65,49,32,17
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,162,99,63,151,151,57,11,5,6
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,43,30,13,15,15,4,28,19,9
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,24,18,6,14,14,4,10,8,2
Materials Science,14.1801,Materials Engineering,All award levels (total),3435,2435,1000,2274,2274,671,1161,832,329
Materials Science,14.1801,Materials Engineering,Postsecondary certificate < 60 semester credit hours,24,23,1,24,24,1,0,0,0
Materials Science,14.1801,Materials Engineering,Associate's degree,9,5,4,7,7,3,2,1,1
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1526,1053,473,1360,1360,419,166,112,54
Materials Science,14.1801,Materials Engineering,Master's degree,1162,837,325,558,558,157,604,436,168
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,708,512,196,323,323,90,385,279,106
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Materials Science,14.1801,Materials Engineering,Post-master's certificate,5,4,1,1,1,1,4,4,0
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),347,247,100,242,242,61,105,66,39
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,165,123,42,157,157,38,8,4,4
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,106,70,36,43,43,10,63,37,26
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,61,44,17,29,29,8,32,23,9
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,15,10,5,13,13,5,2,2,0
Materials Science,14.9999,"Engineering, Other",All award levels (total),2827,2094,733,2124,2124,541,703,511,192
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,24,12,12,24,24,12,0,0,0
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate > 60 semester credit hours,1,1,0,1,1,0,0,0,0
Materials Science,14.9999,"Engineering, Other",Associate's degree,15,15,0,15,15,0,0,0,0
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,999,766,233,854,854,218,145,130,15
Materials Science,14.9999,"Engineering, Other",Master's degree,1386,990,396,932,932,254,454,312,142
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,163,112,51,83,83,23,80,52,28
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,229,192,37,209,209,32,20,15,5
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,10,6,4,6,6,2,4,2,2
Materials Science,40.0507,Polymer Chemistry,All award levels (total),116,77,39,27,27,8,89,58,31
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,1,1,0,1,1,0,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,63,38,25,15,15,7,48,30,18
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,52,38,14,11,11,1,41,28,13
Materials Science,40.0508,Chemical Physics,All award levels (total),56,38,18,40,40,14,16,12,4
Materials Science,40.0508,Chemical Physics,Bachelor's degree,33,23,10,32,32,10,1,1,0
Materials Science,40.0508,Chemical Physics,Master's degree,6,4,2,2,2,1,4,3,1
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,17,11,6,6,6,3,11,8,3
Materials Science,40.1001,Materials Science,All award levels (total),556,367,189,328,328,112,228,151,77
Materials Science,40.1001,Materials Science,Bachelor's degree,165,100,65,136,136,54,29,18,11
Materials Science,40.1001,Materials Science,Master's degree,238,163,75,99,99,30,139,94,45
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,150,101,49,91,91,28,59,38,21
Materials Science,40.1001,Materials Science,Post-master's certificate,3,3,0,2,2,0,1,1,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),19,11,8,10,10,3,9,4,5
Materials Science,40.1002,Materials Chemistry,Bachelor's degree,4,3,1,4,4,1,0,0,0
Materials Science,40.1002,Materials Chemistry,Master's degree,7,3,4,4,4,2,3,1,2
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,8,5,3,2,2,0,6,3,3
Neuroscience,26.0203,Biophysics,All award levels (total),313,205,108,267,267,89,46,27,19
Neuroscience,26.0203,Biophysics,Bachelor's degree,185,121,64,171,171,60,14,10,4
Neuroscience,26.0203,Biophysics,Master's degree,26,17,9,21,21,5,5,1,4
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,99,66,33,72,72,22,27,16,11
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,3,1,2,3,3,2,0,0,0
Neuroscience,26.1001,Pharmacology,All award levels (total),518,256,262,412,412,210,106,54,52
Neuroscience,26.1001,Pharmacology,Bachelor's degree,82,41,41,77,77,39,5,3,2
Neuroscience,26.1001,Pharmacology,Master's degree,226,115,111,181,181,89,45,23,22
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,210,100,110,154,154,82,56,28,28
Neuroscience,26.1003,Neuropharmacology,All award levels (total),32,19,13,28,28,11,4,2,2
Neuroscience,26.1003,Neuropharmacology,Master's degree,32,19,13,28,28,11,4,2,2
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),228,89,139,167,167,95,61,17,44
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,71,31,40,68,68,39,3,2,1
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,102,36,66,64,64,37,38,9,29
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,55,22,33,35,35,19,20,6,14
Neuroscience,26.1501,Neuroscience,All award levels (total),7529,2654,4875,7173,7173,4649,356,130,226
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,19,8,11,19,19,11,0,0,0
Neuroscience,26.1501,Neuroscience,Associate's degree,3,2,1,3,3,1,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,6581,2252,4329,6349,6349,4170,232,73,159
Neuroscience,26.1501,Neuroscience,Master's degree,243,95,148,202,202,123,41,16,25
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,636,278,358,557,557,318,79,39,40
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,12,6,6,9,9,4,3,1,2
Neuroscience,26.1501,Neuroscience,Post-master's certificate,35,13,22,34,34,22,1,1,0
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),928,363,565,875,875,531,53,19,34
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,847,335,512,803,803,484,44,16,28
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,11,2,9,9,9,7,2,0,2
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,54,17,37,47,47,33,7,3,4
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,16,9,7,16,16,7,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),196,64,132,190,190,131,6,5,1
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,148,44,104,146,146,104,2,2,0
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,33,10,23,30,30,22,3,2,1
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,15,10,5,14,14,5,1,1,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),214,56,158,188,188,138,26,6,20
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,160,39,121,153,153,117,7,3,4
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,26,5,21,14,14,11,12,2,10
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,19,7,12,15,15,8,4,0,4
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,9,5,4,6,6,2,3,1,2
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1285,351,934,1256,1256,912,29,7,22
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1227,333,894,1207,1207,878,20,4,16
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,42,11,31,34,34,25,8,2,6
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,16,7,9,15,15,9,1,1,0
Robotics,11.0102,Artificial Intelligence,All award levels (total),247,189,58,127,127,26,120,88,32
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,11,11,0,11,11,0,0,0,0
Robotics,11.0102,Artificial Intelligence,Master's degree,205,153,52,104,104,23,101,72,29
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,31,25,6,12,12,3,19,16,3
Robotics,11.0103,Information Technology,All award levels (total),21125,15694,5431,17502,17502,3964,3623,2156,1467
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,480,378,102,475,475,100,5,3,2
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,13,13,0,13,13,0,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,4924,3906,1018,4763,4763,992,161,135,26
Robotics,11.0103,Information Technology,Bachelor's degree,10388,8227,2161,9877,9877,2013,511,363,148
Robotics,11.0103,Information Technology,Master's degree,4994,2945,2049,2122,2122,784,2872,1607,1265
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,57,43,14,24,24,8,33,27,6
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,267,181,86,226,226,66,41,21,20
Robotics,11.0103,Information Technology,Post-master's certificate,2,1,1,2,2,1,0,0,0
Robotics,14.0901,"Computer Engineering, General",All award levels (total),11831,9921,1910,8456,8456,1062,3375,2527,848
Robotics,14.0901,"Computer Engineering, General",Associate's degree,25,20,5,25,25,5,0,0,0
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,8486,7406,1080,7513,7513,911,973,804,169
Robotics,14.0901,"Computer Engineering, General",Master's degree,2871,2147,724,759,759,120,2112,1508,604
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,376,295,81,122,122,19,254,192,62
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,44,36,8,17,17,1,27,20,7
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,29,17,12,20,20,6,9,3,6
Robotics,14.0903,Computer Software Engineering,All award levels (total),3261,2421,840,1731,1731,276,1530,966,564
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,3,3,0,2,2,0,1,1,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,71,62,9,71,71,9,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,1323,1134,189,1201,1201,166,122,99,23
Robotics,14.0903,Computer Software Engineering,Master's degree,1808,1180,628,415,415,93,1393,858,535
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,7,5,2,2,2,0,5,3,2
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,48,36,12,39,39,8,9,5,4
Robotics,14.0903,Computer Software Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),31086,25564,5522,18952,18952,2655,12134,9267,2867
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,2,2,0,2,2,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,279,246,33,252,252,30,27,24,3
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17107,14666,2441,14703,14703,2041,2404,2004,400
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,11266,8638,2628,3305,3305,467,7961,5800,2161
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2302,1903,399,647,647,113,1655,1369,286
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,94,79,15,30,30,2,64,51,13
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,36,30,6,13,13,2,23,19,4
Robotics,14.2701,Systems Engineering,All award levels (total),3431,2527,904,2758,2758,717,673,486,187
Robotics,14.2701,Systems Engineering,Bachelor's degree,763,536,227,709,709,213,54,40,14
Robotics,14.2701,Systems Engineering,Master's degree,2047,1529,518,1526,1526,376,521,379,142
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,110,74,36,75,75,25,35,24,11
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,489,371,118,430,430,99,59,40,19
Robotics,14.2701,Systems Engineering,Post-master's certificate,22,17,5,18,18,4,4,3,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),729,622,107,511,511,72,218,183,35
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,33,24,9,32,32,9,1,1,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate > 60 semester credit hours,10,10,0,10,10,0,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,79,72,7,79,79,7,0,0,0
