SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Cryptography,27.0303,Computational Mathematics,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Cryptography,27.0303,Computational Mathematics,Bachelor's degree,345,246,99,234,234,70,111,82,29
Cryptography,27.0303,Computational Mathematics,Master's degree,9,5,4,9,9,4,0,0,0
Cryptography,27.0303,Computational Mathematics,Doctor's degree – research/scholarship,26,20,6,15,15,2,11,7,4
Cryptography,27.0502,Mathematical Statistics and Probability,All award levels (total),500,283,217,203,203,77,297,157,140
Cryptography,27.0502,Mathematical Statistics and Probability,Bachelor's degree,280,158,122,155,155,63,125,66,59
Cryptography,27.0502,Mathematical Statistics and Probability,Master's degree,202,111,91,42,42,12,160,81,79
Cryptography,27.0502,Mathematical Statistics and Probability,Doctor's degree – research/scholarship,18,14,4,6,6,2,12,10,2
Cryptography,27.0503,Mathematics and Statistics,All award levels (total),429,233,196,318,318,138,111,53,58
Cryptography,27.0503,Mathematics and Statistics,Bachelor's degree,223,132,91,176,176,71,47,27,20
Cryptography,27.0503,Mathematics and Statistics,Master's degree,191,93,98,129,129,60,62,24,38
Cryptography,27.0503,Mathematics and Statistics,Postbaccalaureate certificate,15,8,7,13,13,7,2,2,0
Cryptography,52.1302,Business Statistics,All award levels (total),4194,2331,1863,2090,2090,759,2104,1000,1104
Cryptography,52.1302,Business Statistics,Postsecondary certificate < 60 semester credit hours,15,7,8,15,15,8,0,0,0
Cryptography,52.1302,Business Statistics,Associate's degree,83,66,17,74,74,16,9,8,1
Cryptography,52.1302,Business Statistics,Bachelor's degree,612,379,233,529,529,198,83,48,35
Cryptography,52.1302,Business Statistics,Master's degree,2958,1560,1398,1087,1087,405,1871,878,993
Cryptography,52.1302,Business Statistics,Doctor's degree – research/scholarship,5,2,3,0,0,0,5,2,3
Cryptography,52.1302,Business Statistics,Postbaccalaureate certificate,439,283,156,333,333,109,106,59,47
Cryptography,52.1302,Business Statistics,Post-master's certificate,82,34,48,52,52,23,30,5,25
Lasers,14.0803,Structural Engineering,All award levels (total),332,233,99,254,254,82,78,61,17
Lasers,14.0803,Structural Engineering,Bachelor's degree,154,105,49,145,145,47,9,7,2
Lasers,14.0803,Structural Engineering,Master's degree,161,116,45,104,104,32,57,44,13
Lasers,14.0803,Structural Engineering,Doctor's degree – research/scholarship,13,11,2,2,2,0,11,9,2
Lasers,14.0803,Structural Engineering,Postbaccalaureate certificate,4,1,3,3,3,3,1,1,0
Lasers,14.1001,Electrical and Electronics Engineering,All award levels (total),28008,23010,4998,19014,19014,3030,8994,7026,1968
Lasers,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,77,72,5,77,77,5,0,0,0
Lasers,14.1001,Electrical and Electronics Engineering,Associate's degree,255,226,29,236,236,26,19,16,3
Lasers,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17158,14480,2678,14834,14834,2314,2324,1960,364
Lasers,14.1001,Electrical and Electronics Engineering,Master's degree,8249,6363,1886,3210,3210,577,5039,3730,1309
Lasers,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2129,1745,384,563,563,98,1566,1280,286
Lasers,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,111,96,15,85,85,10,26,21,5
Lasers,14.1001,Electrical and Electronics Engineering,Post-master's certificate,29,28,1,9,9,0,20,19,1
Lasers,14.1003,Laser and Optical Engineering,All award levels (total),121,93,28,66,66,13,55,40,15
Lasers,14.1003,Laser and Optical Engineering,Bachelor's degree,53,41,12,46,46,9,7,4,3
Lasers,14.1003,Laser and Optical Engineering,Master's degree,46,33,13,15,15,3,31,21,10
Lasers,14.1003,Laser and Optical Engineering,Doctor's degree – research/scholarship,22,19,3,5,5,1,17,15,2
Lasers,14.1004,Telecommunications Engineering,All award levels (total),133,95,38,30,30,7,103,72,31
Lasers,14.1004,Telecommunications Engineering,Master's degree,118,84,34,22,22,5,96,67,29
Lasers,14.1004,Telecommunications Engineering,Doctor's degree – research/scholarship,5,3,2,3,3,1,2,1,1
Lasers,14.1004,Telecommunications Engineering,Postbaccalaureate certificate,10,8,2,5,5,1,5,4,1
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),4565,4115,450,4412,4412,410,153,113,40
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,576,524,52,565,565,47,11,6,5
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,14,14,0,14,14,0,0,0,0
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,2734,2454,280,2664,2664,254,70,44,26
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1235,1120,115,1167,1167,109,68,62,6
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,6,3,3,2,2,0,4,1,3
Lasers,15.0304,Laser and Optical Technology/Technician,All award levels (total),130,108,22,129,129,21,1,0,1
Lasers,15.0304,Laser and Optical Technology/Technician,Postsecondary certificate < 60 semester credit hours,52,43,9,52,52,9,0,0,0
Lasers,15.0304,Laser and Optical Technology/Technician,Associate's degree,78,65,13,77,77,12,1,0,1
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",All award levels (total),912,849,63,911,911,63,1,1,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate < 60 semester credit hours,250,238,12,249,249,12,1,1,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate > 60 semester credit hours,46,45,1,46,46,1,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Associate's degree,603,553,50,603,603,50,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Bachelor's degree,13,13,0,13,13,0,0,0,0
Lasers,40.0502,Analytical Chemistry,All award levels (total),34,13,21,29,29,19,5,3,2
Lasers,40.0502,Analytical Chemistry,Bachelor's degree,6,0,6,5,5,5,1,0,1
Lasers,40.0502,Analytical Chemistry,Master's degree,22,12,10,20,20,10,2,2,0
Lasers,40.0502,Analytical Chemistry,Doctor's degree – research/scholarship,4,1,3,2,2,2,2,1,1
Lasers,40.0502,Analytical Chemistry,Postbaccalaureate certificate,2,0,2,2,2,2,0,0,0
Lasers,40.0807,Optics/Optical Sciences,All award levels (total),196,147,49,139,139,33,57,41,16
Lasers,40.0807,Optics/Optical Sciences,Bachelor's degree,41,27,14,34,34,10,7,3,4
Lasers,40.0807,Optics/Optical Sciences,Master's degree,99,73,26,66,66,16,33,23,10
Lasers,40.0807,Optics/Optical Sciences,Doctor's degree – research/scholarship,49,42,7,32,32,5,17,15,2
Lasers,40.0807,Optics/Optical Sciences,Postbaccalaureate certificate,7,5,2,7,7,2,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,All award levels (total),8,5,3,4,4,2,4,3,1
Lasers,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,2,0,2,2,2,2,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,Master's degree,3,2,1,1,1,0,2,1,1
Lasers,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,3,3,0,1,1,0,2,2,0
Materials Science,14.0601,Ceramic Sciences and Engineering,All award levels (total),94,57,37,87,87,33,7,3,4
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,74,45,29,73,73,28,1,0,1
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,15,9,6,11,11,4,4,2,2
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,5,3,2,3,3,1,2,1,1
Materials Science,14.0701,Chemical Engineering,All award levels (total),12690,7930,4760,10381,10381,3984,2309,1533,776
Materials Science,14.0701,Chemical Engineering,Postsecondary certificate < 60 semester credit hours,27,19,8,26,26,8,1,1,0
Materials Science,14.0701,Chemical Engineering,Associate's degree,47,28,19,36,36,13,11,5,6
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,10030,6173,3857,9065,9065,3539,965,647,318
Materials Science,14.0701,Chemical Engineering,Master's degree,1527,996,531,781,781,270,746,485,261
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1043,703,340,461,461,149,582,391,191
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,3,2,1,3,3,1,0,0,0
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,13,9,4,9,9,4,4,4,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),227,139,88,177,177,66,50,28,22
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,5,3,2,5,5,2,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,146,88,58,130,130,49,16,7,9
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,31,18,13,18,18,8,13,8,5
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,44,30,14,23,23,6,21,13,8
Materials Science,14.0702,Chemical and Biomolecular Engineering,Postbaccalaureate certificate,1,0,1,1,1,1,0,0,0
Materials Science,14.1801,Materials Engineering,All award levels (total),3334,2258,1076,2271,2271,781,1063,768,295
Materials Science,14.1801,Materials Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1520,1002,518,1357,1357,475,163,120,43
Materials Science,14.1801,Materials Engineering,Master's degree,1090,754,336,571,571,193,519,376,143
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,712,494,218,335,335,111,377,270,107
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,6,3,3,4,4,1,2,0,2
Materials Science,14.1801,Materials Engineering,Post-master's certificate,2,2,0,0,0,0,2,2,0
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),360,250,110,293,293,89,67,46,21
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,193,142,51,187,187,51,6,6,0
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,101,70,31,64,64,19,37,25,12
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,48,28,20,24,24,11,24,15,9
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,18,10,8,18,18,8,0,0,0
Materials Science,14.9999,"Engineering, Other",All award levels (total),2683,1882,801,1737,1737,540,946,685,261
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,10,6,4,10,10,4,0,0,0
Materials Science,14.9999,"Engineering, Other",Associate's degree,10,7,3,9,9,2,1,0,1
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,842,582,260,725,725,234,117,91,26
Materials Science,14.9999,"Engineering, Other",Master's degree,1410,984,426,702,702,227,708,509,199
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,180,120,60,94,94,32,86,58,28
Materials Science,14.9999,"Engineering, Other",Doctor's degree – other,2,1,1,2,2,1,0,0,0
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,220,178,42,189,189,36,31,25,6
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,9,4,5,6,6,4,3,2,1
Materials Science,40.0507,Polymer Chemistry,All award levels (total),101,65,36,41,41,15,60,39,21
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,5,3,2,5,5,2,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,55,33,22,17,17,5,38,21,17
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,41,29,12,19,19,8,22,18,4
Materials Science,40.0508,Chemical Physics,All award levels (total),45,32,13,27,27,9,18,14,4
Materials Science,40.0508,Chemical Physics,Bachelor's degree,20,14,6,18,18,6,2,2,0
Materials Science,40.0508,Chemical Physics,Master's degree,14,10,4,3,3,0,11,7,4
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,11,8,3,6,6,3,5,5,0
Materials Science,40.1001,Materials Science,All award levels (total),593,397,196,375,375,126,218,148,70
Materials Science,40.1001,Materials Science,Bachelor's degree,201,134,67,180,180,62,21,16,5
Materials Science,40.1001,Materials Science,Master's degree,248,165,83,115,115,39,133,89,44
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,129,89,40,68,68,19,61,40,21
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,14,8,6,12,12,6,2,2,0
Materials Science,40.1001,Materials Science,Post-master's certificate,1,1,0,0,0,0,1,1,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),25,14,11,14,14,8,11,8,3
Materials Science,40.1002,Materials Chemistry,Bachelor's degree,1,0,1,1,1,1,0,0,0
Materials Science,40.1002,Materials Chemistry,Master's degree,14,5,9,10,10,7,4,2,2
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,10,9,1,3,3,0,7,6,1
Neuroscience,26.0203,Biophysics,All award levels (total),273,175,98,235,235,82,38,22,16
Neuroscience,26.0203,Biophysics,Bachelor's degree,157,100,57,145,145,51,12,6,6
Neuroscience,26.0203,Biophysics,Master's degree,18,11,7,17,17,6,1,0,1
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,94,61,33,70,70,24,24,15,9
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,1,1,0,1,1,0,0,0,0
Neuroscience,26.0203,Biophysics,Postbaccalaureate certificate,3,2,1,2,2,1,1,1,0
Neuroscience,26.1001,Pharmacology,All award levels (total),478,198,280,388,388,224,90,34,56
Neuroscience,26.1001,Pharmacology,Bachelor's degree,64,32,32,60,60,29,4,1,3
Neuroscience,26.1001,Pharmacology,Master's degree,252,86,166,204,204,131,48,13,35
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,157,78,79,120,120,61,37,19,18
Neuroscience,26.1001,Pharmacology,Postbaccalaureate certificate,2,0,2,2,2,2,0,0,0
Neuroscience,26.1001,Pharmacology,Post-master's certificate,3,2,1,2,2,1,1,1,0
Neuroscience,26.1003,Neuropharmacology,All award levels (total),22,9,13,22,22,13,0,0,0
Neuroscience,26.1003,Neuropharmacology,Master's degree,22,9,13,22,22,13,0,0,0
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),200,75,125,141,141,87,59,21,38
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,58,22,36,54,54,33,4,1,3
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,112,38,74,66,66,43,46,15,31
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,30,15,15,21,21,11,9,5,4
Neuroscience,26.1501,Neuroscience,All award levels (total),10218,3218,7000,9696,9696,6660,522,182,340
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,29,3,26,28,28,26,1,1,0
Neuroscience,26.1501,Neuroscience,Associate's degree,1,1,0,1,1,0,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,9090,2736,6354,8728,8728,6097,362,105,257
Neuroscience,26.1501,Neuroscience,Master's degree,408,168,240,342,342,208,66,34,32
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,616,282,334,530,530,287,86,39,47
Neuroscience,26.1501,Neuroscience,Doctor's degree – professional practice,1,1,0,1,1,0,0,0,0
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,31,16,15,27,27,12,4,1,3
Neuroscience,26.1501,Neuroscience,Post-master's certificate,42,11,31,39,39,30,3,2,1
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),1005,366,639,937,937,593,68,22,46
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,903,323,580,848,848,540,55,15,40
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,29,12,17,24,24,15,5,3,2
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,58,26,32,50,50,28,8,4,4
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,15,5,10,15,15,10,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),208,45,163,195,195,157,13,7,6
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,181,30,151,175,175,146,6,1,5
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,12,5,7,11,11,7,1,1,0
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,15,10,5,9,9,4,6,5,1
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),245,73,172,206,206,144,39,11,28
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,182,49,133,160,160,117,22,6,16
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,31,11,20,19,19,11,12,3,9
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,20,7,13,16,16,10,4,1,3
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,12,6,6,11,11,6,1,1,0
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1393,376,1017,1347,1347,978,46,7,39
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1336,367,969,1302,1302,941,34,6,28
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,41,3,38,30,30,28,11,1,10
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,16,6,10,15,15,9,1,0,1
Robotics,11.0102,Artificial Intelligence,All award levels (total),507,354,153,221,221,62,286,195,91
Robotics,11.0102,Artificial Intelligence,Associate's degree,1,1,0,1,1,0,0,0,0
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,31,16,15,27,27,12,4,1,3
Robotics,11.0102,Artificial Intelligence,Master's degree,397,285,112,160,160,43,237,168,69
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,29,24,5,6,6,0,23,18,5
Robotics,11.0102,Artificial Intelligence,Postbaccalaureate certificate,49,28,21,27,27,7,22,8,14
Robotics,11.0103,Information Technology,All award levels (total),25608,18570,7038,21902,21902,5462,3706,2130,1576
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,573,448,125,559,559,118,14,7,7
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,10,5,5,10,10,5,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,5326,4111,1215,5196,5196,1175,130,90,40
Robotics,11.0103,Information Technology,Bachelor's degree,13243,10239,3004,12427,12427,2733,816,545,271
Robotics,11.0103,Information Technology,Master's degree,5927,3448,2479,3292,3292,1267,2635,1423,1212
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,120,74,46,77,77,28,43,25,18
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,403,240,163,339,339,135,64,36,28
Robotics,11.0103,Information Technology,Post-master's certificate,6,5,1,2,2,1,4,4,0
Robotics,14.0901,"Computer Engineering, General",All award levels (total),13444,11178,2266,10051,10051,1467,3393,2594,799
Robotics,14.0901,"Computer Engineering, General",Associate's degree,26,19,7,23,23,6,3,2,1
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,10206,8720,1486,8944,8944,1274,1262,1050,212
Robotics,14.0901,"Computer Engineering, General",Master's degree,2745,2074,671,901,901,144,1844,1317,527
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,365,289,76,97,97,21,268,213,55
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,68,48,20,59,59,18,9,7,2
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,34,28,6,27,27,4,7,5,2
Robotics,14.0903,Computer Software Engineering,All award levels (total),4202,3087,1115,2444,2444,440,1758,1083,675
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,8,6,2,8,8,2,0,0,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,64,51,13,64,64,13,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,1888,1584,304,1724,1724,264,164,124,40
Robotics,14.0903,Computer Software Engineering,Master's degree,2180,1399,781,608,608,153,1572,944,628
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,16,13,3,3,3,0,13,10,3
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,46,34,12,37,37,8,9,5,4
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),28008,23010,4998,19014,19014,3030,8994,7026,1968
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,77,72,5,77,77,5,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,255,226,29,236,236,26,19,16,3
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17158,14480,2678,14834,14834,2314,2324,1960,364
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,8249,6363,1886,3210,3210,577,5039,3730,1309
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2129,1745,384,563,563,98,1566,1280,286
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,111,96,15,85,85,10,26,21,5
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,29,28,1,9,9,0,20,19,1
Robotics,14.2701,Systems Engineering,All award levels (total),3852,2782,1070,3197,3197,890,655,475,180
Robotics,14.2701,Systems Engineering,Bachelor's degree,784,508,276,728,728,260,56,40,16
Robotics,14.2701,Systems Engineering,Master's degree,2186,1595,591,1727,1727,459,459,327,132
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,113,85,28,61,61,14,52,38,14
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,744,570,174,660,660,157,84,67,17
Robotics,14.2701,Systems Engineering,Post-master's certificate,25,24,1,21,21,0,4,3,1
